particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other_observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x,y,file_name,license.x,col_id,session_id,file_id,sn,organization,spectrum_type,spectrum_identity,librarytype,spectrumid,owner,rruffid,ideal_chemistry,locality,source,status,url,measured_chemistry,instrument_mode,intensity_units,other_info,jcamp-dx,yfactor,deltax,instrument_used,material_color,citation,brand,item,location,width,depth,particle_massmg,tgoc,tmoc,onset,enthalpyj_g,qa_qc,framework,abbreviation,spectral_resolution,instrument_accessories,wavenumber_range,user_name,region,campaign,state,treatment,analysis,exposure_days,polymer_id,file_legacy,locationdescription,country,lat,lon,spec_hash,x_unit,y_unit,product_id,supplier,specifications,pin_id,orientation,replicate,longest_dimension,license.y,samples,lines,bands,header_offset,data_type,interleave,pixel_size,otherinfo,pressure,temperature,material_form,material_producer,number_of_accumulations,time,ratio_against_background,truncated,elementmultiply_or_elementdivide,collection_length,sample_gain,number_of_background_scans,background_gain,sample_spacing,resolution_points,number_of_fft_points,apodization,bench_serial_number,subtraction_or_addition,baseline_correction,perctransmittance_absorbance,sponsor,grating,hole_sizenm,slitum,filterperc,delays,date,molform,aperture,beamsplitter,detectordiadetport_in_sphere,sphere_diameter,acquisition_mode,scanner_speed,phase_resolution,phase_correction,zerofilling,wavenumber_accuracy,low_pass_filter,switch_gain_on,mw,contact_info,cas_number,material_quality,laser_light_used,total_acquisition_time_s,data_processing_proceedure,level_of_confidence_in_identification,smoother,density,material_class,plastic_or_not,material_class_specific,max_cor_class,max_cor_val
131,6,,,5212,-21093,50-100,100-200,fragment,brown,,,131,V2.55,8623a65276c21de8e6e08087da3b80f9,0.700216,0.7,TRUE,4.665813,4,TRUE,TRUE,14,4,CUES_March242022_a_top_100_126-1500006.CSV,CC BY-NC,V2.55,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,1d822442ffce884d5af88d37f815d7c4,5.913286,usda,ftir,soil,soil,101745xs02_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.972216
132,7,,,5065,-8053,<50,100-200,fragment,brown,,,132,V2.56,9c89ac3199ea3feb89470490b9547695,0.84202,0.7,TRUE,5.022104,4,TRUE,TRUE,1,5,CUES_March242022_a_top_100_126-1500007.CSV,CC BY-NC,V2.56,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f539d03b06d65adb671f5c1f64e56f1c,3.79458,win cowger and sebastian primpke,ftir,fibre_indian_raw_cotton,"polymer, minerals, organic materials",reflectance_4_h8_0,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_indian_raw_cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.987149
133,8,,,4960,-4412,<50,1000-2000,fiber/filament,blue,,,133,V2.57,b1ee631979d06166df6e5e4625ab5bb7,0.650009,0.7,FALSE,5.777312,4,TRUE,FALSE,2,5,CUES_March242022_a_top_100_126-1500008.CSV,CC BY-NC,V2.57,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,1e9ae2ee213bf0361c776f84e7b0fe63,4.389736,win cowger and sebastian primpke,ftir,viscose,"polymer, minerals, organic materials",reflectance_5_b2_3,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,other plastic,plastic,,other plastic,0.963881
134,9,,,5104,-4525,100-200,100-200,fragment,brown,,,134,V2.58,e08f6c1985ac63197f050aaa63062b19,0.82789,0.7,TRUE,7.010701,4,TRUE,TRUE,3,5,CUES_March242022_a_top_100_126-1500009.CSV,CC BY-NC,V2.58,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,95f0838e38c8a34c3676f32330a086a0,10.46111,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",reflectance_4_e9_0,,,,,,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.850253
135,10,,,4980,-4243,<50,100-200,fiber/filament,translucent,,,135,V2.59,71f98a19e4ea3a873419f6e66f3aec78,0.796283,0.7,TRUE,4.106308,4,TRUE,TRUE,4,5,CUES_March242022_a_top_100_126-1500010.CSV,CC BY-NC,V2.59,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,aebaa3387b64ba4d0cc3ad1bd3b187ba,4.150156,win cowger and sebastian primpke,ftir,fibre_indian_raw_cotton,"polymer, minerals, organic materials",transmission_4_h8_3,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_indian_raw_cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.921392
136,11,,,5546,-5188,50-100,50-100,fragment,brown,,,136,V2.60,20e7623e4a4ef9243806aba7e9cd0133,0.713419,0.7,TRUE,4.238792,4,TRUE,TRUE,5,5,CUES_March242022_a_top_100_126-1500011.CSV,CC BY-NC,V2.60,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,10b109d5736bdb486939a80d27d37ab7,343.8589,kimmel_center,ftir,wood fossil (untreated) cave of letters 3916,"organic materials, minerals, archeology",./wood fossil (untreated) cave of letters 3916.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:56,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989279
137,12,,,5540,-12597,<50,600-700,fiber/filament,translucent,,,137,V2.61,30944d57ef199afe08f780b59e563f48,0.729387,0.7,TRUE,5.837388,4,TRUE,TRUE,6,5,CUES_March242022_a_top_100_126-1500012.CSV,CC BY-NC,V2.61,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,638d48b4d8ace46d9aa1883b665bf336,8.32407,win cowger and sebastian primpke,ftir,fibre_cotton_uzbekistan,"polymer, minerals, organic materials",transmission_4_h6_3,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.865047
138,13,,,5176,-18613,<50,50-100,fragment,translucent,,,138,V2.62,e13d1bfbc04dda937971e681d63ef9a4,0.936928,0.7,TRUE,59.31009,4,TRUE,TRUE,7,5,CUES_March242022_a_top_100_126-1500013.CSV,CC BY-NC,V2.62,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,c7ad514ebd9bdc0ccf6bf27cc98e40ea,56.11848,rachel kozloski,ftir,ptfe,polymers,,,,,,,,,,transmission,,"sample received from manufacturer and ground into microparticles in the lab
spectra collected with thermofisher in10 uftir (cooled), transmission mode (absorbance),
resolution = 8, aperture = 50umx50um, filter = beer-norton, step = 25um",,,,,,,,,,,,,,,,,,,,,,,rachel kozloski,,,,,,,,,,,,,,,,,,,,,,,cc by-nc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyhaloolefins (vinylhalides),plastic,poly(tetrafluoroethylene),polyhaloolefins (vinylhalides),0.989903
139,14,,,5685,-18641,100-200,200-300,fragment,white ,,,139,V2.63,8cc79e3af239e30f74dbfbe1e1f698f6,0.893943,0.7,TRUE,22.08575,4,TRUE,TRUE,8,5,CUES_March242022_a_top_100_126-1500014.CSV,CC BY-NC,V2.63,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,d0fcabb59f213d0710b5556ba995d881,118.4212,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947347
140,15,,,6192,-20095,<50,200-300,fiber/filament,brown,,,140,V2.64,30944d57ef199afe08f780b59e563f48,0.735056,0.7,TRUE,5.690924,4,TRUE,TRUE,9,5,CUES_March242022_a_top_100_126-1500015.CSV,CC BY-NC,V2.64,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,85cc9c20eae4e2ff75aaf3cb8d593c4f,8.32407,win cowger and sebastian primpke,ftir,fibre_cotton_uzbekistan,"polymer, minerals, organic materials",transmission_4_h6_3,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.865047
141,16,,,5940,-19369,<50,100-200,fiber/filament,translucent,,,141,V2.65,9c89ac3199ea3feb89470490b9547695,0.767458,0.7,TRUE,5.179387,4,TRUE,TRUE,10,5,CUES_March242022_a_top_100_126-1500016.CSV,CC BY-NC,V2.65,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,99afb58844c214130e75a4cb18974a38,3.79458,win cowger and sebastian primpke,ftir,fibre_indian_raw_cotton,"polymer, minerals, organic materials",reflectance_4_h8_0,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_indian_raw_cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.987149
142,17,,,5783,-7617,50-100,100-200,fragment,white ,translucent-white,,142,V2.66,8b652374b67d0b62bfaf6cce01d1c775,0.873535,0.7,TRUE,11.40141,4,TRUE,TRUE,11,5,CUES_March242022_a_top_100_126-1500017.CSV,CC BY-NC,V2.66,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,b1d1d96bd69d33aaa1e0d54845d25563,10.48966,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_3,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.965029
143,18,,,5960,-4535,<50,200-300,fiber/filament,translucent,,,143,V2.67,a26730fc197dcb26efd047d1374552d0,0.859417,0.7,TRUE,5.430463,4,TRUE,TRUE,12,5,CUES_March242022_a_top_100_126-1500018.CSV,CC BY-NC,V2.67,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,c685ad2a22f9c235837903dc5a124d7a,7.316488,win cowger and sebastian primpke,ftir,fibre_cotton_uzbekistan,"polymer, minerals, organic materials",transmission_4_h6_1,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.865193
144,19,,,6295,-4576,50-100,50-100,fragment,white ,,,144,V2.68,168ad6bbe951e5da24840ca141ee33d0,0.761079,0.7,TRUE,6.888458,4,TRUE,TRUE,13,5,CUES_March242022_a_top_100_126-1500019.CSV,CC BY-NC,V2.68,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,b085a9bcf1aba85a35bf84f2b67ea881,7.13674,win cowger and sebastian primpke,ftir,pp,"polymer, minerals, organic materials",reflectance_7_g10_0,,,,,,,,,reflectance,,,,,,,,"roscher, lisa; fehres, annika; reisel, lorenz; halbach, maurits; scholz-bttcher, barbara; gerriets, michaela; badewien, thomas h; shiravani, gholamreza; wurpts, andreas; primpke, sebastian; gerdts, gunnar (2021): abundances of large microplastics (l-mp, 500-5000 m) in surface waters of the weser estuary and the german north sea (april 2018). pangaea, https://doi.org/10.1594/pangaea.938143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyolefins (polyalkenes),plastic,poly(propylene),polyolefins (polyalkenes),0.913668
145,20,,,6099,-6299,<50,50-100,fiber/filament,translucent,,,145,V2.69,f2502a26ee4337c49c9e274b03639ece,0.76162,0.7,TRUE,3.897488,4,FALSE,FALSE,14,5,CUES_March242022_a_top_100_126-1500020.CSV,CC BY-NC,V2.69,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,2e5a7c8ee9b4fa89d9b9e257f1630bfc,5.600186,win cowger and sebastian primpke,ftir,fibre_cotton_combers,"polymer, minerals, organic materials",transmission_4_h4_3,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_combers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.976325
146,21,,,6502,-14600,<50,100-200,fiber/filament,translucent,,,146,V2.70,8e325fa133e187d3260063670c1a9e75,0.913882,0.7,TRUE,12.26634,4,TRUE,TRUE,1,6,CUES_March242022_a_top_100_126-1500021.CSV,CC BY-NC,V2.70,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,3166a0c20c116908b0daf8c0c637b6d3,13.50984,primpke et al. 2018,ftir,cellulose wipe,"polymer, minerals, organic materials",109primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chunk,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,organic matter,0.987008
147,22,,,6462,-20814,<50,200-300,fiber/filament,translucent,,,147,V2.71,e42f6ddbda160f2a9b764f2a3475ce9e,0.809076,0.7,TRUE,5.24697,4,TRUE,TRUE,2,6,CUES_March242022_a_top_100_126-1500022.CSV,CC BY-NC,V2.71,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,84e13538518bd58c1de184ec585c9141,5.798567,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313
148,23,,,7209,-20213,100-200,400-500,fragment,brown,translucent-brown,,148,V2.72,20e7623e4a4ef9243806aba7e9cd0133,0.819659,0.7,TRUE,3.460653,4,FALSE,FALSE,3,6,CUES_March242022_a_top_100_126-1500023.CSV,CC BY-NC,V2.72,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,b6de8ccd99501a4768b5fbfdedbefb45,343.8589,kimmel_center,ftir,wood fossil (untreated) cave of letters 3916,"organic materials, minerals, archeology",./wood fossil (untreated) cave of letters 3916.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:56,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989279
149,24,,,6658,-7222,<50,50-100,fiber/filament,translucent,,,149,V2.73,72017f6ae3318c804574ebf63c343bc7,0.898704,0.7,TRUE,11.51925,4,TRUE,TRUE,4,6,CUES_March242022_a_top_100_126-1500024.CSV,CC BY-NC,V2.73,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,bf26de4181d74d25a66acfae9747d638,42.88764,primpke et al. 2018,ftir,phenoxy resin,"polymer, minerals, organic materials",168primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,"white, transparent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pellets,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"polydiglycidyl ethers (polyepoxides, polyhydroxyethers, phenoxy)",plastic,,other material,0.811059
150,25,,,7494,-5763,<50,200-300,fiber/filament,translucent,,,150,V2.74,45080641d25796f832aa90164d100f86,0.85994,0.7,TRUE,8.158136,4,TRUE,TRUE,5,6,CUES_March242022_a_top_100_126-1500025.CSV,CC BY-NC,V2.74,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,667261b3eb8e9d9d7ccf5ec92d14c2f1,12.44361,"flopp, de frond et al. 2021",ftir,cotton 13. yellow fiber,polymers,cotton 13. yellow fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16:49:34,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,########,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.987586
151,1,,,7494,-8871,50-100,100-200,fragment,brown,,,151,V2.75,5cf0aeaf1404351901fad4cdcc937bd4,0.860165,0.7,TRUE,7.792056,4,TRUE,TRUE,6,6,CUES_March242022_a_top_100_151-1740001.CSV,CC BY-NC,V2.75,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,86bcfab6221ae31f1996ad3b8ff34c08,393.4161,kimmel_center,ftir,"collagen (fossil >50,000 bp)","organic materials, minerals, archeology","./collagen (fossil  more than 50,000 bp).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.986796
152,2,,,7349,-11792,50-100,50-100,fragment,brown,,,152,V2.76,91228e9c8cb77e1ead9eca90da3c7d07,0.880903,0.7,TRUE,5.975029,4,TRUE,TRUE,7,6,CUES_March242022_a_top_100_151-1740002.CSV,CC BY-NC,V2.76,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,51221d59b7edafbf4c86986d881913ef,7.481846,win cowger and sebastian primpke,ftir,fibre_grass,"polymer, minerals, organic materials",reflectance_5_a5_2,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.969191
153,3,,,7527,-20431,100-200,300-400,fragment,white ,near edge and diffcult to tell the color,,153,V2.77,8b652374b67d0b62bfaf6cce01d1c775,0.825385,0.7,TRUE,9.515833,4,TRUE,TRUE,8,6,CUES_March242022_a_top_100_151-1740003.CSV,CC BY-NC,V2.77,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,8be802674a0fef25bc3bd266f6a89ea4,10.48966,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_3,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.965029
154,4,,,7761,-19602,50-100,50-100,fragment,white ,overlaps with point 155,,154,V2.78,5b0dd79fa633a504d5097262ae528e6a,0.889423,0.7,TRUE,8.23896,4,TRUE,TRUE,9,6,CUES_March242022_a_top_100_151-1740004.CSV,CC BY-NC,V2.78,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,c2f751a975f68fe32a48a391d7803f08,487.5065,kimmel_center,ftir,amber (baltic; a. nissenbaum),"organic materials, minerals, archeology","./amber (baltic, a. nissenbaum).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,other material,0.989719
155,5,,,7725,-18743,100-200,500-600,fragment,translucent,translucent-brown,,155,V2.79,1d176bbb26b51fd2a03b065cbb7be3d2,0.830347,0.7,TRUE,6.525914,4,TRUE,TRUE,10,6,CUES_March242022_a_top_100_151-1740005.CSV,CC BY-NC,V2.79,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,97b7a9a7e7d64b7e47f8f9e98ecbc0c2,15.43526,"flopp, de frond et al. 2021",ftir,c7. blue fiber,polymers,c7. blue fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,9:52:13,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,########,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.989168
156,6,,,8067,-8424,<50,300-400,fiber/filament,translucent,,,156,V2.80,e42f6ddbda160f2a9b764f2a3475ce9e,0.877437,0.7,TRUE,7.867839,4,TRUE,TRUE,11,6,CUES_March242022_a_top_100_151-1740006.CSV,CC BY-NC,V2.80,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,9afdbad9e048594c8d2f403b76d07467,5.798567,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313
157,7,,,8079,-8259,<50,300-400,fiber/filament,translucent,,,157,V2.81,e42f6ddbda160f2a9b764f2a3475ce9e,0.912857,0.7,TRUE,7.890954,4,TRUE,TRUE,12,6,CUES_March242022_a_top_100_151-1740007.CSV,CC BY-NC,V2.81,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,d49dfe6b246550d4506a15fdab56adae,5.798567,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313
